X,Y
15.645321531791900,86.5625
25.900921242774600,79.6875
35.35043352601160,75.625
45.66699783237000,71.5625
55.56358381502890,68.125
65.48049132947980,65.625
84.86723265895950,60.00000000000000
124.99548410404600,51.25
5.985820086705220,100.9375
